id,data_year,school_name,private_flag,school_type,school_region,urbanization_level,enrollment_quota,new_student_count,stability,enrollment_rate,tuition_revenue_ratio,debt_ratio,net_income_ratio,totur_flag,closure_flag
656,110,國立高雄科技大學,0,技專校院,高雄市三民區,2,7905,7226,93.42,91.76,24.48,19.24,75.52,0,0
657,110,國立高雄餐旅大學,0,技專校院,高雄市小港區,4,1212,1069,97.19,89.09,28.84,6.65,71.16,0,0
658,110,世新大學,1,一般大學,臺北市文山區,2,2862,2793,91.85,97.72,60.66,5.22,39.34,0,0
659,110,中信學校財團法人中信金融管理學院,1,一般大學,臺南市安南區,3,340,340,81.5,100,20.47,2.67,79.53,0,0
660,110,中原大學,1,一般大學,桃園市中壢區,2,4215,4177,95.83,99.15,53.22,7.02,46.78,0,0
661,110,中國文化大學,1,一般大學,臺北市士林區,2,6441,5506,85.49,85.83,61.71,2.79,38.29,0,0
662,110,中國醫藥大學,1,一般大學,臺中市北區,1,1721,1583,95.05,92.57,13.75,1.51,86.25,0,0
663,110,中山醫學大學,1,一般大學,臺中市南區,1,1916,1817,92.13,94.97,30.81,7.86,69.19,0,0
664,110,中華大學學校財團法人中華大學,1,一般大學,新竹市香山區,3,1866,1363,81.99,76.27,50.21,5.37,49.79,0,0
665,110,亞洲大學,1,一般大學,臺中市霧峰區,4,3197,2909,90.14,91.34,47.33,1.04,52.67,0,0
666,110,佛光大學,1,一般大學,宜蘭縣礁溪鄉,4,1110,869,86.49,78.85,30.13,13.03,69.87,0,0
667,110,元智大學,1,一般大學,桃園市中壢區,2,2332,2268,94.3,97.45,43.23,3.94,56.77,0,0
668,110,南華大學,1,一般大學,嘉義縣大林鎮,6,1618,1562,85.9,96.55,43.24,5.92,56.76,0,0
669,110,台灣首府學校財團法人台灣首府大學,1,一般大學,臺南市麻豆區,6,271,98,79.55,38.18,53.3,15.02,46.7,0,1
670,110,大同大學,1,一般大學,臺北市中山區,1,1151,1033,89.57,90.06,30.54,1.7,69.46,0,0
671,110,大葉大學,1,一般大學,彰化縣大村鄉,8,2278,1581,83.53,69.91,62.13,4.15,37.87,0,0
672,110,實踐大學,1,一般大學,臺北市中山區,1,3413,2782,85.51,82.53,61.46,8.16,38.54,0,0
673,110,康寧學校財團法人康寧大學,1,一般大學,臺北市內湖區,2,892,753,90.48,84.42,48.71,3.22,51.29,0,0
674,110,慈濟學校財團法人慈濟大學,1,一般大學,花蓮縣花蓮市,4,931,741,90.22,80.79,21.91,7.64,78.09,0,0
675,110,明道學校財團法人明道大學,1,一般大學,彰化縣埤頭鄉,6,649,270,82.57,43.77,52.08,10.34,47.92,0,0
676,110,東吳大學,1,一般大學,臺北市士林區,2,3906,3653,91.49,93.76,62.53,2.42,37.47,0,0
677,110,東海大學,1,一般大學,臺中市西屯區,2,4171,3905,92.54,94.08,57.18,0.62,42.82,0,0
678,110,法鼓學校財團法人法鼓文理學院,1,一般大學,新北市金山區,6,102,68,83.33,77.98,7.32,14.68,92.68,0,0
679,110,淡江大學學校財團法人淡江大學,1,一般大學,新北市淡水區,3,6069,5693,92.77,94.29,61.27,9.47,38.73,0,0
680,110,玄奘大學,1,一般大學,新竹市香山區,3,624,437,84.2,72.34,43.59,2.1,56.41,0,0
681,110,真理大學,1,一般大學,新北市淡水區,3,1639,1043,84.94,65.08,69.19,7.2,30.81,0,0
682,110,義守大學,1,一般大學,高雄市大樹區,6,3655,2965,84.46,83.9,56.39,9.54,43.61,0,0
683,110,臺北醫學大學,1,一般大學,臺北市信義區,1,1382,1345,93.32,97.64,12.35,33.12,87.65,0,0
684,110,華梵大學,1,一般大學,新北市石碇區,6,449,329,69.88,74.03,21.23,14.64,78.77,0,0
685,110,輔仁大學,1,一般大學,新北市新莊區,1,6790,6386,88.52,94.43,57.35,3.19,42.65,0,0
686,110,逢甲大學,1,一般大學,臺中市西屯區,2,5497,5484,94.67,99.79,53.61,1.86,46.39,0,0
687,110,銘傳大學,1,一般大學,臺北市士林區,2,4633,4364,92.2,94.74,67.97,5.02,32.03,0,0
688,110,長庚大學,1,一般大學,桃園市龜山區,3,1868,1765,91.57,94.73,11.86,8.01,88.14,0,0
689,110,長榮大學,1,一般大學,臺南市歸仁區,4,2442,1721,81.36,71.22,60.63,26.13,39.37,0,0
690,110,開南大學,1,一般大學,桃園市蘆竹區,3,1677,1257,75.13,76.1,64.9,5.05,35.1,0,0
691,110,靜宜大學,1,一般大學,臺中市沙鹿區,3,3043,2861,92.27,94.35,59.67,3.08,40.33,0,0
692,110,馬偕學校財團法人馬偕醫學院,1,一般大學,新北市三芝區,6,268,233,94.76,87.18,13.86,4.27,86.14,0,0
693,110,高雄醫學大學,1,一般大學,高雄市三民區,2,1813,1666,92.79,92.18,16.58,0.06,83.42,0,0
694,110,中信金學校財團法人中信科技大學,1,技專校院,臺南市新市區,3,1374,677,78.06,50.14,54.8,7.82,45.2,0,0
695,110,中國科技大學,1,技專校院,臺北市文山區,2,2827,2031,79.54,72.58,70.82,2.68,29.18,0,0
696,110,中州學校財團法人中州科技大學,1,技專校院,彰化縣員林市,4,739,467,79.9,63.45,52.66,1.08,47.34,0,1
697,110,中臺科技大學,1,技專校院,臺中市北屯區,3,2805,2151,82.29,76.72,69.17,11.49,30.83,0,0
698,110,中華學校財團法人中華科技大學,1,技專校院,臺北市南港區,2,1818,1004,76.2,57.18,59.38,11.21,40.62,0,0
699,110,中華醫事科技大學,1,技專校院,臺南市仁德區,3,2852,2207,86.3,77.46,69.9,28.52,30.1,0,0
700,110,亞東學校財團法人亞東科技大學,1,技專校院,新北市板橋區,1,1108,862,93.3,77.96,39.28,5.03,60.72,0,0
701,110,仁德醫護管理專科學校,1,技專校院,苗栗縣後龍鎮,6,1553,1357,86.07,87.39,63.27,7.58,36.73,0,0
702,110,修平學校財團法人修平科技大學,1,技專校院,臺中市大里區,3,1667,1077,74.38,65.23,68.04,6.03,31.96,0,0
703,110,健行學校財團法人健行科技大學,1,技專校院,桃園市中壢區,2,3189,2576,81.06,81.28,68.56,2.3,31.44,0,0
704,110,僑光科技大學,1,技專校院,臺中市西屯區,2,2590,2141,79.12,82.85,77.49,5.16,22.51,0,0
705,110,光宇學校財團法人元培醫事科技大學,1,技專校院,新竹市香山區,3,1871,1405,78.6,75.75,66.07,1.48,33.93,0,0
706,110,南亞科技學校財團法人南亞技術學院,1,技專校院,桃園市中壢區,2,1057,664,85.16,62.82,60.57,4.57,39.43,0,0
707,110,南臺學校財團法人南臺科技大學,1,技專校院,臺南市永康區,3,4367,3573,88.41,82.3,61.93,0.17,38.07,0,0
708,110,南開科技大學,1,技專校院,南投縣草屯鎮,4,910,653,84.49,72.74,62.67,4.31,37.33,0,0
709,110,台北海洋學校財團法人台北海洋科技大學,1,技專校院,新北市淡水區,3,1626,1131,79.1,70.78,63.43,5.45,36.57,0,0
710,110,台南家專學校財團法人台南應用科技大學,1,技專校院,臺南市永康區,3,3064,2342,84.59,76.72,77.92,6.89,22.08,0,0
711,110,台鋼學校財團法人台鋼科技大學,1,技專校院,高雄市路竹區,5,1282,712,61.32,60.48,57.94,3.51,42.06,0,0
712,110,吳鳳科技大學,1,技專校院,嘉義縣民雄鄉,4,2054,1226,87.27,61.4,68.01,4.95,31.99,0,0
713,110,嘉藥學校財團法人嘉南藥理大學,1,技專校院,臺南市仁德區,3,3267,2351,81.01,73.05,63.01,0.11,36.99,0,0
714,110,城市學校財團法人臺北城市科技大學,1,技專校院,臺北市北投區,2,2920,2260,80.77,77.74,74.97,2.99,25.03,0,0
715,110,大仁科技大學,1,技專校院,屏東縣鹽埔鄉,7,2037,1475,80.07,72.86,59.37,7.53,40.63,0,0
716,110,大同技術學院,1,技專校院,嘉義市東區,4,456,293,66.32,64.25,60.33,4.76,39.67,0,1
717,110,大漢技術學院,1,技專校院,花蓮縣新城鄉,4,400,321,72.16,80.25,52.29,16.44,47.71,0,0
718,110,大華學校財團法人敏實科技大學,1,技專校院,新竹縣芎林鄉,3,159,110,78.23,69.57,22.79,5.51,77.21,0,0
719,110,宏國學校財團法人宏國德霖科技大學,1,技專校院,新北市土城區,3,2133,1287,78.7,60.37,63.14,7.02,36.86,0,0
720,110,崇仁醫護管理專科學校,1,技專校院,嘉義市東區,4,710,621,94.71,87.46,63.16,5.29,36.84,0,0
721,110,崇右學校財團法人崇右影藝科技大學,1,技專校院,基隆市信義區,4,394,362,80.69,92.23,46.41,5.4,53.59,0,0
722,110,崑山科技大學,1,技專校院,臺南市永康區,3,2579,1959,79.92,77.74,50.28,1.43,49.72,0,0
723,110,嶺東科技大學,1,技專校院,臺中市南屯區,2,2699,2456,80.2,91.03,57.67,2.53,42.33,0,0
724,110,廣亞學校財團法人育達科技大學,1,技專校院,苗栗縣造橋鄉,6,1573,1121,83.28,72.06,66.36,3.07,33.64,0,0
725,110,建國科技大學,1,技專校院,彰化縣彰化市,4,1882,1140,79.79,60.57,69.31,6.8,30.69,0,0
726,110,弘光科技大學,1,技專校院,臺中市沙鹿區,3,3411,3150,89.47,92.54,61.14,5.82,38.86,0,0
727,110,德明財經科技大學,1,技專校院,臺北市內湖區,2,1633,1277,87.48,79.67,63.4,4.86,36.6,0,0
728,110,德育學校財團法人德育護理健康學院,1,技專校院,基隆市中山區,4,1812,1177,86.04,65.01,69.31,2.56,30.69,0,0
729,110,慈惠醫護管理專科學校,1,技專校院,屏東縣南州鄉,7,959,585,85.92,61.04,61.68,0.83,38.32,0,0
730,110,慈濟學校財團法人慈濟科技大學,1,技專校院,花蓮縣花蓮市,4,820,746,92.09,91.12,28.24,3.13,71.76,0,0
731,110,敏惠醫護管理專科學校,1,技專校院,臺南市柳營區,6,915,798,94.87,87.21,69.96,1.56,30.04,0,0
732,110,文藻學校財團法人文藻外語大學,1,技專校院,高雄市三民區,2,2167,1723,86.69,80.58,60.55,3.95,39.45,0,0
733,110,新生醫護管理專科學校,1,技專校院,桃園市龍潭區,3,1269,1234,93.33,97.24,70.76,9.69,29.24,0,0
734,110,明志科技大學,1,技專校院,新北市泰山區,4,1033,991,95.52,97.08,13.29,2.8,86.71,0,0
735,110,明新學校財團法人明新科技大學,1,技專校院,新竹縣新豐鄉,3,3011,2222,84.63,75.4,65.29,3.28,34.71,0,0
736,110,景文科技大學,1,技專校院,新北市新店區,2,1956,1172,74.29,62.18,65.42,29.07,34.58,0,0
737,110,朝陽科技大學,1,技專校院,臺中市霧峰區,4,3353,2951,88.03,88.87,58.31,2.96,41.69,0,0
738,110,東南科技大學,1,技專校院,新北市深坑區,4,1546,878,79.48,60.14,67.03,5.43,32.97,0,0
739,110,東方學校財團法人東方設計大學,1,技專校院,高雄市湖內區,5,876,167,61.52,19.06,59.23,3.82,40.77,0,0
740,110,樹人醫護管理專科學校,1,技專校院,高雄市路竹區,5,1702,1657,92.44,97.36,70.84,6.13,29.16,0,0
741,110,樹德科技大學,1,技專校院,高雄市燕巢區,6,3240,2246,78.93,71.1,66.07,0.59,33.93,0,0
742,110,正修學校財團法人正修科技大學,1,技專校院,高雄市鳥松區,2,5424,4173,82.79,79.03,58.6,6.27,41.4,0,0
743,110,環球學校財團法人環球科技大學,1,技專校院,雲林縣斗六市,4,978,589,72.37,60.22,64.96,2.65,35.04,0,0
744,110,美和學校財團法人美和科技大學,1,技專校院,屏東縣內埔鄉,6,2532,1664,84.96,65.77,66.64,5.4,33.36,0,0
745,110,耕莘健康管理專科學校,1,技專校院,新北市新店區,2,923,845,92.26,91.55,47.55,12.9,52.45,0,0
746,110,聖母醫護管理專科學校,1,技專校院,宜蘭縣三星鄉,6,470,362,87.5,77.02,57.55,7.54,42.45,0,0
747,110,聖約翰科技大學,1,技專校院,新北市淡水區,3,529,206,66.93,40.46,43.06,6.53,56.94,0,0
748,110,育英醫護管理專科學校,1,技專校院,高雄市三民區,2,372,353,91.09,94.89,68.26,4.48,31.74,0,0
749,110,致理學校財團法人致理科技大學,1,技專校院,新北市板橋區,1,2613,2460,87.27,94.33,70.12,6.79,29.88,0,0
750,110,華夏學校財團法人華夏科技大學,1,技專校院,新北市中和區,1,1674,817,81.6,49.41,64.27,4.8,35.73,0,0
751,110,萬能學校財團法人萬能科技大學,1,技專校院,桃園市中壢區,2,2942,2045,72.74,71.25,69.3,4.93,30.7,0,0
752,110,輔英科技大學,1,技專校院,高雄市大寮區,4,3096,2656,84.89,86.19,61.96,16.29,38.04,0,0
753,110,醒吾學校財團法人醒吾科技大學,1,技專校院,新北市林口區,3,2547,1735,76.25,70.26,70.43,5.2,29.57,0,0
754,110,長庚學校財團法人長庚科技大學,1,技專校院,桃園市龜山區,3,2215,2169,95.31,97.99,24.91,5.72,75.09,0,0
755,110,馬偕學校財團法人馬偕醫護管理專科學校,1,技專校院,臺北市北投區,2,946,925,86.6,97.78,36.29,1.53,63.71,0,0
756,110,黎明技術學院,1,技專校院,新北市泰山區,4,1622,1149,68.15,73.58,70.11,2.32,29.89,0,0
757,110,龍華科技大學,1,技專校院,桃園市龜山區,3,2826,2670,79.82,95.43,65.35,5.48,34.65,0,0
758,111,國立中央大學,0,一般大學,桃園市中壢區,2,3721,3771,95.19,100,13.19,30.69,86.81,0,0
759,111,國立中山大學,0,一般大學,高雄市鼓山區,2,2982,2940,95.67,98.93,14.72,40.82,85.28,0,0
760,111,國立中正大學,0,一般大學,嘉義縣民雄鄉,4,3404,3248,95.2,95.58,20.74,19.59,79.26,0,0
761,111,國立中興大學,0,一般大學,臺中市南區,1,4439,4439,93.12,100,14.68,25.78,85.32,0,0
762,111,國立嘉義大學,0,一般大學,嘉義市東區,4,3446,2808,89.32,82.45,21.28,14.86,78.72,0,0
763,111,國立宜蘭大學,0,一般大學,宜蘭縣宜蘭市,4,1456,1390,92.91,95.75,20.41,12.3,79.59,0,0
764,111,國立屏東大學,0,一般大學,屏東縣屏東市,4,2314,1979,93.47,85.93,23.99,8.18,76.01,0,0
765,111,國立彰化師範大學,0,一般大學,彰化縣彰化市,4,2399,2319,95.17,96.85,24.05,29.76,75.95,0,0
766,111,國立成功大學,0,一般大學,臺南市東區,2,6367,6376,94.71,100,11.15,38.35,88.85,0,0
767,111,國立政治大學,0,一般大學,臺北市文山區,2,4041,3968,96.02,98.44,23.88,37.41,76.12,0,0
768,111,國立暨南國際大學,0,一般大學,南投縣埔里鎮,4,1568,1438,95.77,92.61,19.87,24.11,80.13,0,0
769,111,國立東華大學,0,一般大學,花蓮縣壽豐鄉,6,2606,2163,94.17,87.53,19.38,13.57,80.62,0,0
770,111,國立清華大學,0,一般大學,新竹市東區,2,4589,4708,95.68,100,11.57,42.76,88.43,0,0
771,111,國立聯合大學,0,一般大學,苗栗縣苗栗市,4,2088,1923,91.32,92.14,25.48,8.49,74.52,0,0
772,111,國立臺中教育大學,0,一般大學,臺中市西區,1,1358,1216,95.69,89.99,17.51,13.93,82.49,0,0
773,111,國立臺北大學,0,一般大學,新北市三峽區,3,2633,2491,92.31,94.92,24.13,11.06,75.87,0,0
774,111,國立臺北教育大學,0,一般大學,臺北市大安區,1,1607,1525,96.77,95.22,20.74,9.51,79.26,0,0
775,111,國立臺北藝術大學,0,一般大學,臺北市北投區,2,752,734,94.57,97.81,19.09,16.82,80.91,0,0
776,111,國立臺南大學,0,一般大學,臺南市中西區,2,1719,1459,92.79,85.32,21.69,15.24,78.31,0,0
777,111,國立臺南藝術大學,0,一般大學,臺南市官田區,6,417,383,94.52,92.17,17.16,4.3,82.84,0,0
778,111,國立臺東大學,0,一般大學,臺東縣臺東市,4,1453,1195,90.29,83.86,19.8,5.38,80.2,0,0
779,111,國立臺灣大學,0,一般大學,臺北市大安區,1,8545,8535,95.75,99.9,10.74,39.26,89.26,0,0
780,111,國立臺灣師範大學,0,一般大學,臺北市大安區,1,4171,3970,95.44,96.73,12.65,33.15,87.35,0,0
781,111,國立臺灣海洋大學,0,一般大學,基隆市中正區,4,2623,2380,93.48,91.3,16.46,27.42,83.54,0,0
782,111,國立臺灣藝術大學,0,一般大學,新北市板橋區,1,1383,1326,95.21,96.19,22.95,5.33,77.05,0,0
783,111,國立臺灣體育運動大學,0,一般大學,臺中市北區,1,779,761,88.44,97.91,20.07,3.97,79.93,0,0
784,111,國立金門大學,0,一般大學,金門縣金寧鄉,5,1094,901,89.31,83.45,23.01,15.44,76.99,0,0
785,111,國立陽明交通大學,0,一般大學,新竹市東區,2,5503,5512,95.6,100,9.52,38.12,90.48,0,0
786,111,國立體育大學,0,一般大學,桃園市龜山區,3,637,627,89.02,98.48,13.02,10.68,86.98,0,0
787,111,國立高雄大學,0,一般大學,高雄市楠梓區,2,1580,1487,92.96,94.47,26.17,12.04,73.83,0,0
788,111,國立高雄師範大學,0,一般大學,高雄市苓雅區,1,1927,1797,93.07,93.46,24.66,12.66,75.34,0,0
789,111,臺北市立大學,0,一般大學,臺北市中正區,1,2043,1961,93.51,96.06,19.15,#N/A,80.85,0,0
790,111,國立勤益科技大學,0,技專校院,臺中市太平區,3,3192,2920,88.19,91.95,34.28,12.75,65.72,0,0
791,111,國立屏東科技大學,0,技專校院,屏東縣內埔鄉,6,2633,2358,91.8,90.17,19.93,21.39,80.07,0,0
792,111,國立澎湖科技大學,0,技專校院,澎湖縣馬公市,4,832,636,85.78,76.67,21.35,2.88,78.65,0,0
793,111,國立臺中科技大學,0,技專校院,臺中市北區,1,4985,4693,88.19,94.23,34.12,3.07,65.88,0,0
794,111,國立臺北商業大學,0,技專校院,臺北市中正區,1,1934,1853,89.94,96,30.34,3.06,69.66,0,0
795,111,國立臺北科技大學,0,技專校院,臺北市大安區,1,3271,3340,96.33,100,23.46,15.44,76.54,0,0
796,111,國立臺北護理健康大學,0,技專校院,臺北市北投區,2,1507,1422,94.31,94.78,23.83,8.35,76.17,0,0
797,111,國立臺南護理專科學校,0,技專校院,臺南市中西區,2,422,415,97.22,98.34,17.58,2.91,82.42,0,0
798,111,國立臺東專科學校,0,技專校院,臺東縣臺東市,4,576,271,87.99,47.29,9.71,2.61,90.29,0,0
799,111,國立臺灣戲曲學院,0,技專校院,臺北市內湖區,2,144,131,84.62,90.97,4.19,4.72,95.81,0,0
800,111,國立臺灣科技大學,0,技專校院,臺北市大安區,1,2645,2811,96.28,100,15.87,27.96,84.13,0,0
801,111,國立虎尾科技大學,0,技專校院,雲林縣虎尾鎮,4,3154,2946,92.63,93.54,26.36,16.8,73.64,0,0
802,111,國立雲林科技大學,0,技專校院,雲林縣斗六市,4,2755,2639,96.29,95.92,19.32,19.04,80.68,0,0
803,111,國立高雄科技大學,0,技專校院,高雄市三民區,2,7865,7103,92.85,90.62,24.52,20.87,75.48,0,0
804,111,國立高雄餐旅大學,0,技專校院,高雄市小港區,4,1172,999,96.3,86.32,25.73,6.4,74.27,0,0
805,111,世新大學,1,一般大學,臺北市文山區,2,2774,2306,92.02,83.83,62.17,1.57,37.83,0,0
806,111,中信學校財團法人中信金融管理學院,1,一般大學,臺南市安南區,3,340,291,81.93,85.76,17.09,6.5,82.91,0,0
807,111,中原大學,1,一般大學,桃園市中壢區,2,4215,4097,96.39,97.36,50.79,5.68,49.21,0,0
808,111,中國文化大學,1,一般大學,臺北市士林區,2,6441,3710,86.73,58.59,59.29,6.58,40.71,0,0
809,111,中國醫藥大學,1,一般大學,臺中市北區,1,1721,1614,95.03,94.22,12.84,9.02,87.16,0,0
810,111,中山醫學大學,1,一般大學,臺中市南區,1,1916,1588,92.64,83.27,27.32,5.67,72.68,0,0
811,111,中華大學學校財團法人中華大學,1,一般大學,新竹市香山區,3,1788,1123,68.83,64.92,48,0.44,52,0,0
812,111,亞洲大學,1,一般大學,臺中市霧峰區,4,3196,2511,88.39,79.22,43.39,6.38,56.61,0,0
813,111,佛光大學,1,一般大學,宜蘭縣礁溪鄉,4,1100,772,87.13,71.21,32.83,3.75,67.17,0,0
814,111,元智大學,1,一般大學,桃園市中壢區,2,2332,1884,94.76,82.24,42.67,3.14,57.33,0,0
815,111,南華大學,1,一般大學,嘉義縣大林鎮,6,1588,1436,86.66,90.43,42.65,4.77,57.35,0,0
816,111,大同大學,1,一般大學,臺北市中山區,1,1122,811,94.35,72.93,16.95,9.46,83.05,0,0
817,111,大葉大學,1,一般大學,彰化縣大村鄉,8,2105,1204,85.31,58.07,60.2,8.39,39.8,0,0
818,111,實踐大學,1,一般大學,臺北市中山區,1,3408,2270,86.57,67.97,58.67,6.49,41.33,0,0
819,111,康寧學校財團法人康寧大學,1,一般大學,臺北市內湖區,2,892,772,89.63,86.58,64.66,1.18,35.34,0,0
820,111,慈濟學校財團法人慈濟大學,1,一般大學,花蓮縣花蓮市,4,930,553,89.85,61.25,18.03,0.06,81.97,0,0
821,111,明道學校財團法人明道大學,1,一般大學,彰化縣埤頭鄉,6,566,223,84.24,39.47,59.37,8.4,40.63,1,1
822,111,東吳大學,1,一般大學,臺北市士林區,2,3906,3390,93.44,87.2,59.15,2.8,40.85,0,0
823,111,東海大學,1,一般大學,臺中市西屯區,2,4171,3341,92.9,81.29,49.28,8.28,50.72,0,0
824,111,法鼓學校財團法人法鼓文理學院,1,一般大學,新北市金山區,6,101,69,75,80.95,6.19,6.1,93.81,0,0
825,111,淡江大學學校財團法人淡江大學,1,一般大學,新北市淡水區,3,6039,4706,93.43,79.27,60.25,6,39.75,0,0
826,111,玄奘大學,1,一般大學,新竹市香山區,3,664,396,84.21,61.77,46.85,15.92,53.15,0,0
827,111,真理大學,1,一般大學,新北市淡水區,3,1631,723,82.94,46.27,69.12,12.33,30.88,0,0
828,111,義守大學,1,一般大學,高雄市大樹區,6,3628,2197,86.46,64.97,54.3,5.89,45.7,0,0
829,111,臺北醫學大學,1,一般大學,臺北市信義區,1,1390,1327,92.27,95.97,12.24,5.88,87.76,0,0
830,111,華梵大學,1,一般大學,新北市石碇區,6,449,320,69.23,72.02,24.49,6.8,75.51,0,0
831,111,輔仁大學,1,一般大學,新北市新莊區,1,6790,5886,91.28,87.3,54.05,2.37,45.95,0,0
832,111,逢甲大學,1,一般大學,臺中市西屯區,2,5497,5291,95.45,96.46,50.73,0.74,49.27,0,0
833,111,銘傳大學,1,一般大學,臺北市士林區,2,4617,3750,90.54,83.16,64.01,3.34,35.99,0,0
834,111,長庚大學,1,一般大學,桃園市龜山區,3,1868,1760,92.95,94.52,14.49,2.57,85.51,0,0
835,111,長榮大學,1,一般大學,臺南市歸仁區,4,2421,1264,87.91,53.35,58.03,0.18,41.97,0,0
836,111,開南大學,1,一般大學,桃園市蘆竹區,3,1655,1173,79.55,72.44,62.8,2.14,37.2,0,0
837,111,靜宜大學,1,一般大學,臺中市沙鹿區,3,3043,2392,92.55,79.3,57.71,4.94,42.29,0,0
838,111,馬偕學校財團法人馬偕醫學院,1,一般大學,新北市三芝區,6,268,204,93.88,76.67,13.25,3.31,86.75,0,0
839,111,高雄醫學大學,1,一般大學,高雄市三民區,2,1812,1682,91.96,93.06,16.08,5.26,83.92,0,0
840,111,中信金學校財團法人中信科技大學,1,技專校院,臺南市新市區,3,1153,570,80.03,53.84,45.55,5.57,54.45,0,0
841,111,中國科技大學,1,技專校院,臺北市文山區,2,2769,1653,79.1,60.13,67.59,4.78,32.41,0,0
842,111,中臺科技大學,1,技專校院,臺中市北屯區,3,2781,1808,81.74,65.69,61.65,3.04,38.35,0,0
843,111,中華學校財團法人中華科技大學,1,技專校院,臺北市南港區,2,1766,998,73.13,57.88,68.19,6.7,31.81,0,0
844,111,中華醫事科技大學,1,技專校院,臺南市仁德區,3,2833,2158,87.51,76.22,68.62,16.78,31.38,0,0
845,111,亞東學校財團法人亞東科技大學,1,技專校院,新北市板橋區,1,1108,788,91.16,71.25,36.89,4.41,63.11,0,0
846,111,仁德醫護管理專科學校,1,技專校院,苗栗縣後龍鎮,6,1553,1325,83.83,85.34,62.09,5.84,37.91,0,0
847,111,修平學校財團法人修平科技大學,1,技專校院,臺中市大里區,3,1581,878,74.84,57.45,22.11,12.79,77.89,0,0
848,111,健行學校財團法人健行科技大學,1,技專校院,桃園市中壢區,2,3174,2090,78.62,68.73,66,32.33,34,0,0
849,111,僑光科技大學,1,技專校院,臺中市西屯區,2,2522,1816,81.02,72.55,74.45,7.56,25.55,0,0
850,111,光宇學校財團法人元培醫事科技大學,1,技專校院,新竹市香山區,3,1795,1133,83.26,63.22,64.44,1.86,35.56,0,0
851,111,南亞科技學校財團法人南亞技術學院,1,技專校院,桃園市中壢區,2,967,681,89.74,70.42,50.57,2.7,49.43,0,0
852,111,南臺學校財團法人南臺科技大學,1,技專校院,臺南市永康區,3,4264,3249,88.51,76.56,59.02,3.96,40.98,0,0
853,111,南開科技大學,1,技專校院,南投縣草屯鎮,4,885,577,85.95,67.78,61.84,12.03,38.16,0,0
854,111,台北海洋學校財團法人台北海洋科技大學,1,技專校院,新北市淡水區,3,1485,1033,79.85,71.01,62.97,2.45,37.03,0,0
855,111,台南家專學校財團法人台南應用科技大學,1,技專校院,臺南市永康區,3,3009,1961,85.42,65.48,74.95,8.01,25.05,0,0
856,111,台鋼學校財團法人台鋼科技大學,1,技專校院,高雄市路竹區,5,1224,300,59.89,24.51,25.84,5.6,74.16,1,1
857,111,吳鳳科技大學,1,技專校院,嘉義縣民雄鄉,4,2045,1008,90.33,51.11,57.12,25.3,42.88,0,0
858,111,嘉藥學校財團法人嘉南藥理大學,1,技專校院,臺南市仁德區,3,3427,2003,85.96,59.47,61.58,5.74,38.42,0,0
859,111,城市學校財團法人臺北城市科技大學,1,技專校院,臺北市北投區,2,2910,1976,82.15,70.77,73.78,8.49,26.22,0,0
860,111,大仁科技大學,1,技專校院,屏東縣鹽埔鄉,7,1830,1370,79.79,75.28,57.84,1.27,42.16,0,0
861,111,大漢技術學院,1,技專校院,花蓮縣新城鄉,4,380,269,76.16,70.79,47.68,6.23,52.32,0,0
862,111,大華學校財團法人敏實科技大學,1,技專校院,新竹縣芎林鄉,3,185,116,83.04,69.06,22.12,3.92,77.88,0,0
863,111,宏國學校財團法人宏國德霖科技大學,1,技專校院,新北市土城區,3,2077,1147,83.73,56.15,66.65,1.37,33.35,0,0
864,111,崇仁醫護管理專科學校,1,技專校院,嘉義市東區,4,700,580,91.89,82.86,64.5,22.3,35.5,0,0
865,111,崇右學校財團法人崇右影藝科技大學,1,技專校院,基隆市信義區,4,319,279,59.95,87.58,61.01,2.68,38.99,0,0
866,111,崑山科技大學,1,技專校院,臺南市永康區,3,2495,1718,79.89,73.31,46.83,3.79,53.17,0,0
867,111,嶺東科技大學,1,技專校院,臺中市南屯區,2,2698,2290,79.86,85.07,71.82,6.06,28.18,0,0
868,111,廣亞學校財團法人育達科技大學,1,技專校院,苗栗縣造橋鄉,6,1526,1058,80.96,71,61.57,1.67,38.43,0,0
869,111,建國科技大學,1,技專校院,彰化縣彰化市,4,1639,1085,78.4,67.35,66.45,3.95,33.55,0,0
870,111,弘光科技大學,1,技專校院,臺中市沙鹿區,3,3411,2955,87.17,87.02,59.04,2.62,40.96,0,0
871,111,德明財經科技大學,1,技專校院,臺北市內湖區,2,1638,1046,86.97,65.54,63.46,2.31,36.54,0,0
872,111,德育學校財團法人德育護理健康學院,1,技專校院,基隆市中山區,4,1686,895,87.35,56.63,66.32,3.28,33.68,0,0
873,111,慈惠醫護管理專科學校,1,技專校院,屏東縣南州鄉,7,796,410,84.5,51.51,57.43,4.16,42.57,0,0
874,111,慈濟學校財團法人慈濟科技大學,1,技專校院,花蓮縣花蓮市,4,815,688,88.82,85.2,26.87,4.02,73.13,0,0
875,111,敏惠醫護管理專科學校,1,技專校院,臺南市柳營區,6,911,694,94.24,76.18,66.3,1.96,33.7,0,0
876,111,文藻學校財團法人文藻外語大學,1,技專校院,高雄市三民區,2,2104,1509,85.42,72.48,59.93,5.26,40.07,0,0
